transaction_id,card_id,cardholder_id,amount,currency,merchant_id,merchant_name,merchant_category,entry_mode,card_type,card_network,latitude,longitude,country_code,device_fingerprint,ip_address,is_fraud,fraud_archetype,timestamp
TX_D572FAC1B301,CARD_100047,USR_50047,99.39,USD,M_WMT_02,Walmart Supercenter,GROCERY,CHIP,CREDIT_INFINITE,AMEX,25.7676,-80.1107,US,DEV_A2D9C694,192.168.36.3,0,LEGITIMATE,2026-07-30T17:52:04.556502+00:00
TX_151F54C8239B,CARD_100157,USR_50157,89.01,USD,M_STM_10,Steam Digital Gaming,DIGITAL_GOODS,CONTACTLESS,CREDIT_STANDARD,VISA,37.8074,-122.5384,US,DEV_3F658AA3,192.168.154.174,0,LEGITIMATE,2026-07-30T17:54:24.556502+00:00
TX_441F8EFFCC52,CARD_100142,USR_50142,55.75,USD,M_AMZN_01,Amazon Online Marketplace,E_COMMERCE,E_COMMERCE,DEBIT_PREPAID,MASTERCARD,47.6815,-122.2191,US,DEV_C044D3B1,192.168.213.101,0,LEGITIMATE,2026-07-30T17:56:44.556502+00:00
TX_9C4085D6CDDC,CARD_100051,USR_50051,91.02,USD,M_AMZN_01,Amazon Online Marketplace,E_COMMERCE,CNP,DEBIT_STANDARD,DISCOVER,29.5807,-95.3354,US,DEV_B43E4F92,192.168.58.130,0,LEGITIMATE,2026-07-30T17:59:04.556502+00:00
TX_B55CBBC35AD2,CARD_100283,USR_50283,12.39,USD,M_MCD_09,McDonald's Fast Food,RESTAURANT,CHIP,CREDIT_INFINITE,VISA,29.753,-95.2868,US,DEV_E8B5B64C,192.168.95.198,0,LEGITIMATE,2026-07-30T18:01:24.556502+00:00
TX_69BABEB06C28,CARD_100152,USR_50152,12.45,USD,M_WMT_02,Walmart Supercenter,GROCERY,E_COMMERCE,CREDIT_INFINITE,VISA,40.8267,-73.9249,US,DEV_5E3FB4C8,192.168.38.41,0,LEGITIMATE,2026-07-30T18:03:44.556502+00:00
TX_7E62C11B05C2,CARD_100290,USR_50290,5175.52,USD,M_RLX_08,Rolex Boutique Geneva,LUXURY_JEWELRY,CNP,DEBIT_STANDARD,AMEX,41.8318,-87.6841,US,DEV_23726430,192.168.134.143,0,LEGITIMATE,2026-07-30T18:06:04.556502+00:00
TX_B43F7F511600,CARD_100264,USR_50264,9365.81,USD,M_RLX_08,Rolex Boutique Geneva,LUXURY_JEWELRY,CONTACTLESS,DEBIT_STANDARD,MASTERCARD,40.6649,-74.0007,US,DEV_570BA706,192.168.117.126,0,LEGITIMATE,2026-07-30T18:08:24.556502+00:00
TX_9766FA53EFE1,CARD_100098,USR_50098,7.26,USD,M_WMT_02,Walmart Supercenter,GROCERY,CNP,DEBIT_STANDARD,DISCOVER,41.9311,-87.5127,US,DEV_49027957,192.168.131.152,0,LEGITIMATE,2026-07-30T18:10:44.556502+00:00
TX_3F80B16485C5,CARD_100164,USR_50164,70.3,USD,M_STM_10,Steam Digital Gaming,DIGITAL_GOODS,E_COMMERCE,CREDIT_PLATINUM,DISCOVER,33.2524,-112.0374,US,DEV_E97AA422,192.168.231.151,0,LEGITIMATE,2026-07-30T18:13:04.556502+00:00
TX_7D16B0D4BFFA,CARD_100026,USR_50026,40.0,USD,M_SHL_04,Shell Gas & Convenience,GAS_STATION,CNP,DEBIT_PREPAID,VISA,42.036,-87.6311,US,DEV_FB6103A5,192.168.68.13,0,LEGITIMATE,2026-07-30T18:15:24.556502+00:00
TX_FBC8E2D8008A,CARD_100214,USR_50214,50.03,USD,M_STM_10,Steam Digital Gaming,DIGITAL_GOODS,CONTACTLESS,DEBIT_PREPAID,MASTERCARD,47.7411,-122.2869,US,DEV_E0821E68,192.168.242.233,0,LEGITIMATE,2026-07-30T18:17:44.556502+00:00
TX_9ECFC63D7EA3,CARD_100084,USR_50084,76.38,USD,M_SHL_04,Shell Gas & Convenience,GAS_STATION,CHIP,DEBIT_STANDARD,MASTERCARD,33.4899,-112.0364,US,DEV_783302ED,192.168.102.207,0,LEGITIMATE,2026-07-30T18:20:04.556502+00:00
TX_7DEC28B8FE3D,CARD_100431,USR_50431,105.0,USD,M_WMT_02,Walmart Supercenter,GROCERY,CNP,CREDIT_PLATINUM,DISCOVER,25.8512,-80.1293,US,DEV_F8B5F3BF,192.168.188.188,0,LEGITIMATE,2026-07-30T18:22:24.556502+00:00
TX_765333EB3BE9,CARD_100211,USR_50211,153.82,USD,M_WMT_02,Walmart Supercenter,GROCERY,CNP,DEBIT_STANDARD,MASTERCARD,29.6594,-95.3635,US,DEV_B9A3CC80,192.168.184.97,0,LEGITIMATE,2026-07-30T18:24:44.556502+00:00
TX_2D88C932B923,CARD_100191,USR_50191,72.32,USD,M_AMZN_01,Amazon Online Marketplace,E_COMMERCE,CHIP,DEBIT_STANDARD,VISA,25.6001,-80.3136,US,DEV_BD80DACA,192.168.40.15,0,LEGITIMATE,2026-07-30T18:27:04.556502+00:00
TX_7BDDF7761FBA,CARD_100112,USR_50112,738.97,USD,M_APPL_03,Apple Flagship Store,ELECTRONICS,CONTACTLESS,CREDIT_INFINITE,DISCOVER,40.9145,-74.1497,US,DEV_FF6D77DC,192.168.87.78,0,LEGITIMATE,2026-07-30T18:29:24.556502+00:00
TX_16B0E48437C6,CARD_100183,USR_50183,1081.91,USD,M_CRP_07,CryptoPay Gateway,CRYPTO_EXCHANGE,CONTACTLESS,CREDIT_PLATINUM,AMEX,25.8106,-80.2014,US,DEV_0345BC4C,192.168.60.236,0,LEGITIMATE,2026-07-30T18:31:44.556502+00:00
TX_89076145BC5F,CARD_100012,USR_50012,1288.97,USD,M_CRP_07,CryptoPay Gateway,CRYPTO_EXCHANGE,CONTACTLESS,CREDIT_INFINITE,AMEX,33.5113,-112.1914,US,DEV_67027475,192.168.144.132,0,LEGITIMATE,2026-07-30T18:34:04.556502+00:00
TX_8DCA309B6A37,CARD_100241,USR_50241,55.8,USD,M_SHL_04,Shell Gas & Convenience,GAS_STATION,CHIP,DEBIT_STANDARD,AMEX,34.2429,-118.213,US,DEV_BE867291,192.168.84.148,0,LEGITIMATE,2026-07-30T18:36:24.556502+00:00
TX_70C8A2D475CB,CARD_100495,USR_50495,1401.1,USD,M_BLG_06,Bellagio Hotel & Casino,GAMBLING,CHIP,CREDIT_INFINITE,DISCOVER,25.8885,-80.1747,US,DEV_731FAB4B,192.168.83.115,0,LEGITIMATE,2026-07-30T18:38:44.556502+00:00
TX_3671C4EF7E48,CARD_100296,USR_50296,306.29,USD,M_DLT_05,Delta Air Lines,TRAVEL_AIRLINE,CHIP,CREDIT_PLATINUM,VISA,40.81,-74.0255,US,DEV_E2BFF49D,192.168.3.107,0,LEGITIMATE,2026-07-30T18:41:04.556502+00:00
TX_86E5BEA135F3,CARD_100161,USR_50161,34.22,USD,M_STM_10,Steam Digital Gaming,DIGITAL_GOODS,CONTACTLESS,DEBIT_PREPAID,MASTERCARD,33.9358,-118.4544,US,DEV_E8F057FF,192.168.175.199,0,LEGITIMATE,2026-07-30T18:43:24.556502+00:00
TX_0CE27ADD38F5,CARD_100223,USR_50223,41.63,USD,M_WMT_02,Walmart Supercenter,GROCERY,CHIP,DEBIT_PREPAID,MASTERCARD,25.7567,-80.3273,US,DEV_25605405,192.168.107.70,0,LEGITIMATE,2026-07-30T18:45:44.556502+00:00
TX_131A7F728B43,CARD_100208,USR_50208,1348.73,USD,M_APPL_03,Apple Flagship Store,ELECTRONICS,CNP,CREDIT_PLATINUM,AMEX,40.7989,-73.9925,US,DEV_54DEFEAE,192.168.54.243,0,LEGITIMATE,2026-07-30T18:48:04.556502+00:00
TX_B428B3F59CA1,CARD_100349,USR_50349,42.86,USD,M_AMZN_01,Amazon Online Marketplace,E_COMMERCE,CNP,CREDIT_PLATINUM,AMEX,37.7866,-122.3704,US,DEV_DD9DAE84,192.168.11.8,0,LEGITIMATE,2026-07-30T18:50:24.556502+00:00
TX_B5B4878EBE66,CARD_100129,USR_50129,65.87,USD,M_STM_10,Steam Digital Gaming,DIGITAL_GOODS,CHIP,CREDIT_INFINITE,AMEX,34.1214,-118.2709,US,DEV_8924159C,192.168.41.206,0,LEGITIMATE,2026-07-30T18:52:44.556502+00:00
TX_19DFFFB25887,CARD_100413,USR_50413,967.83,USD,M_APPL_03,Apple Flagship Store,ELECTRONICS,CNP,DEBIT_PREPAID,VISA,37.8533,-122.2565,US,DEV_AEB44973,192.168.146.14,0,LEGITIMATE,2026-07-30T18:55:04.556502+00:00
TX_4ADBABB46FDA,CARD_100123,USR_50123,556.91,USD,M_BLG_06,Bellagio Hotel & Casino,GAMBLING,CHIP,CREDIT_STANDARD,DISCOVER,29.6453,-95.4622,US,DEV_13906C9C,192.168.227.102,0,LEGITIMATE,2026-07-30T18:57:24.556502+00:00
TX_F67E516472E5,CARD_100299,USR_50299,1037.95,USD,M_BLG_06,Bellagio Hotel & Casino,GAMBLING,CONTACTLESS,CREDIT_PLATINUM,AMEX,29.7688,-95.314,US,DEV_85BD3C64,192.168.155.50,0,LEGITIMATE,2026-07-30T18:59:44.556502+00:00
TX_BAED6247F782,CARD_100274,USR_50274,101.18,USD,M_WMT_02,Walmart Supercenter,GROCERY,CNP,CREDIT_PLATINUM,DISCOVER,42.012,-87.6237,US,DEV_4F6429E8,192.168.58.227,0,LEGITIMATE,2026-07-30T19:02:04.556502+00:00
TX_DA8BEF076615,CARD_100317,USR_50317,2183.39,USD,M_RLX_08,Rolex Boutique Geneva,LUXURY_JEWELRY,CONTACTLESS,CREDIT_INFINITE,DISCOVER,37.6586,-122.546,US,DEV_152B5103,192.168.125.154,0,LEGITIMATE,2026-07-30T19:04:24.556502+00:00
TX_252F0C671B3E,CARD_100052,USR_50052,117.49,USD,M_WMT_02,Walmart Supercenter,GROCERY,CNP,CREDIT_STANDARD,AMEX,33.5204,-111.9936,US,DEV_8C43D89F,192.168.85.72,0,LEGITIMATE,2026-07-30T19:06:44.556502+00:00
TX_ABB002826886,CARD_100312,USR_50312,757.74,USD,M_CRP_07,CryptoPay Gateway,CRYPTO_EXCHANGE,CNP,CREDIT_STANDARD,MASTERCARD,40.8084,-74.0408,US,DEV_0E88E6D5,192.168.109.244,0,LEGITIMATE,2026-07-30T19:09:04.556502+00:00
TX_9A6F07F22CB3,CARD_100026,USR_50026,289.81,USD,M_APPL_03,Apple Flagship Store,ELECTRONICS,CHIP,DEBIT_PREPAID,VISA,42.0557,-87.7224,US,DEV_FB6103A5,192.168.68.13,0,LEGITIMATE,2026-07-30T19:11:24.556502+00:00
TX_F994D1404923,CARD_100196,USR_50196,23.12,USD,M_AMZN_01,Amazon Online Marketplace,E_COMMERCE,CHIP,CREDIT_PLATINUM,VISA,33.4103,-112.0968,US,DEV_F12A6544,192.168.52.202,0,LEGITIMATE,2026-07-30T19:13:44.556502+00:00
TX_A9CE4C40BAE1,CARD_100451,USR_50451,1903.04,USD,M_APPL_03,Apple Flagship Store,ELECTRONICS,CONTACTLESS,DEBIT_STANDARD,AMEX,29.8037,-95.4025,US,DEV_63F3382B,192.168.202.222,0,LEGITIMATE,2026-07-30T19:16:04.556502+00:00
TX_355F62B47B5C,CARD_100346,USR_50346,1.59,USD,M_AMZN_01,Amazon Online Marketplace,E_COMMERCE,CNP,DEBIT_STANDARD,MASTERCARD,41.8696,-87.7376,US,DEV_8502BC77,192.168.166.214,0,LEGITIMATE,2026-07-30T19:18:24.556502+00:00
TX_8D47CAC55AF1,CARD_100208,USR_50208,835.06,USD,M_BLG_06,Bellagio Hotel & Casino,GAMBLING,CHIP,CREDIT_PLATINUM,AMEX,40.7362,-73.9566,US,DEV_54DEFEAE,192.168.54.243,0,LEGITIMATE,2026-07-30T19:20:44.556502+00:00
TX_3EE6950EECDA,CARD_100305,USR_50305,5.77,USD,M_WMT_02,Walmart Supercenter,GROCERY,CONTACTLESS,DEBIT_STANDARD,VISA,34.0634,-118.1879,US,DEV_DB16D09D,192.168.129.119,0,LEGITIMATE,2026-07-30T19:23:04.556502+00:00
TX_C66783FBF0FE,CARD_100275,USR_50275,561.77,USD,M_APPL_03,Apple Flagship Store,ELECTRONICS,CONTACTLESS,DEBIT_PREPAID,AMEX,29.8138,-95.1644,US,DEV_798F9750,192.168.128.72,0,LEGITIMATE,2026-07-30T19:25:24.556502+00:00
TX_743DB4E61B4F,CARD_100443,USR_50443,108.33,USD,M_WMT_02,Walmart Supercenter,GROCERY,E_COMMERCE,DEBIT_STANDARD,VISA,29.6513,-95.2991,US,DEV_D3223563,192.168.171.220,0,LEGITIMATE,2026-07-30T19:27:44.556502+00:00
TX_C9306344D62A,CARD_100201,USR_50201,825.9,USD,M_APPL_03,Apple Flagship Store,ELECTRONICS,CNP,DEBIT_PREPAID,MASTERCARD,34.0718,-118.22,US,DEV_882404A8,192.168.26.77,0,LEGITIMATE,2026-07-30T19:30:04.556502+00:00
TX_42DDA07E6564,CARD_100127,USR_50127,30.03,USD,M_STM_10,Steam Digital Gaming,DIGITAL_GOODS,E_COMMERCE,DEBIT_PREPAID,AMEX,25.8119,-80.2559,US,DEV_B2914575,192.168.21.155,0,LEGITIMATE,2026-07-30T19:32:24.556502+00:00
TX_5965C002F638,CARD_100419,USR_50419,569.52,USD,M_DLT_05,Delta Air Lines,TRAVEL_AIRLINE,E_COMMERCE,DEBIT_STANDARD,DISCOVER,29.8516,-95.4768,US,DEV_FF26A121,192.168.253.194,0,LEGITIMATE,2026-07-30T19:34:44.556502+00:00
TX_9C75C091F15E,CARD_100290,USR_50290,32.39,USD,M_STM_10,Steam Digital Gaming,DIGITAL_GOODS,E_COMMERCE,DEBIT_STANDARD,AMEX,41.8327,-87.6376,US,DEV_23726430,192.168.134.143,0,LEGITIMATE,2026-07-30T19:37:04.556502+00:00
TX_57DC221C9580,CARD_100284,USR_50284,1822.6,USD,M_CRP_07,CryptoPay Gateway,CRYPTO_EXCHANGE,CNP,DEBIT_PREPAID,DISCOVER,33.5572,-112.0724,US,DEV_D71FF635,192.168.241.158,0,LEGITIMATE,2026-07-30T19:39:24.556502+00:00
TX_E959BD1047EB,CARD_100153,USR_50153,54.66,USD,M_SHL_04,Shell Gas & Convenience,GAS_STATION,CONTACTLESS,DEBIT_PREPAID,AMEX,33.855,-118.3126,US,DEV_57156E47,192.168.212.131,0,LEGITIMATE,2026-07-30T19:41:44.556502+00:00
TX_905FECC6FE89,CARD_100315,USR_50315,1.5,USD,M_WMT_02,Walmart Supercenter,GROCERY,E_COMMERCE,DEBIT_STANDARD,MASTERCARD,29.5929,-95.2457,US,DEV_02BBE824,192.168.245.157,0,LEGITIMATE,2026-07-30T19:44:04.556502+00:00
TX_12C1B593E7C2,CARD_100008,USR_50008,39.97,USD,M_STM_10,Steam Digital Gaming,DIGITAL_GOODS,E_COMMERCE,CREDIT_STANDARD,DISCOVER,40.7632,-73.9457,US,DEV_4394D307,192.168.186.9,0,LEGITIMATE,2026-07-30T19:46:24.556502+00:00
TX_1C296397688D,CARD_100076,USR_50076,5912.83,USD,M_RLX_08,Rolex Boutique Geneva,LUXURY_JEWELRY,E_COMMERCE,CREDIT_STANDARD,DISCOVER,33.3829,-111.9183,US,DEV_7DEEF6F1,192.168.77.108,0,LEGITIMATE,2026-07-30T19:48:44.556502+00:00
TX_628B67776209,CARD_100377,USR_50377,297.63,USD,M_CRP_07,CryptoPay Gateway,CRYPTO_EXCHANGE,CONTACTLESS,CREDIT_INFINITE,AMEX,34.0877,-118.2915,US,DEV_1B9C44FA,192.168.211.184,0,LEGITIMATE,2026-07-30T19:51:04.556502+00:00
TX_018D7A76645A,CARD_100432,USR_50432,51.1,USD,M_WMT_02,Walmart Supercenter,GROCERY,E_COMMERCE,CREDIT_STANDARD,AMEX,40.7191,-73.9824,US,DEV_ECC4636F,192.168.66.222,0,LEGITIMATE,2026-07-30T19:53:24.556502+00:00
TX_599EDCEA02F2,CARD_100352,USR_50352,55.06,USD,M_WMT_02,Walmart Supercenter,GROCERY,E_COMMERCE,CREDIT_INFINITE,MASTERCARD,40.6535,-74.0166,US,DEV_A4FBF3C0,192.168.98.199,0,LEGITIMATE,2026-07-30T19:55:44.556502+00:00
TX_4E3D9D6935DC,CARD_100117,USR_50117,1.5,USD,M_BLG_06,Bellagio Hotel & Casino,GAMBLING,CHIP,CREDIT_STANDARD,AMEX,37.8098,-122.4656,US,DEV_60D7F345,192.168.82.71,0,LEGITIMATE,2026-07-30T19:58:04.556502+00:00
TX_D40E2EEBE00E,CARD_100419,USR_50419,32.59,USD,M_STM_10,Steam Digital Gaming,DIGITAL_GOODS,CNP,DEBIT_STANDARD,DISCOVER,29.7448,-95.5547,US,DEV_FF26A121,192.168.253.194,0,LEGITIMATE,2026-07-30T20:00:24.556502+00:00
TX_FCEA28DA3D14,CARD_100475,USR_50475,114.55,USD,M_CRP_07,CryptoPay Gateway,CRYPTO_EXCHANGE,E_COMMERCE,CREDIT_STANDARD,VISA,29.8795,-95.3444,US,DEV_1CE4DF0E,192.168.169.130,0,LEGITIMATE,2026-07-30T20:02:44.556502+00:00
TX_5A4FA541B28E,CARD_100276,USR_50276,35.36,USD,M_SHL_04,Shell Gas & Convenience,GAS_STATION,CONTACTLESS,DEBIT_PREPAID,AMEX,33.3736,-112.1255,US,DEV_7C24E972,192.168.13.201,0,LEGITIMATE,2026-07-30T20:05:04.556502+00:00
TX_B64ECE765FC2,CARD_100023,USR_50023,835.84,USD,M_APPL_03,Apple Flagship Store,ELECTRONICS,CNP,DEBIT_PREPAID,DISCOVER,25.6032,-80.2617,US,DEV_ACE4BEE3,192.168.116.165,0,LEGITIMATE,2026-07-30T20:07:24.556502+00:00
TX_8DF32B7B05AD,CARD_100087,USR_50087,42.21,USD,M_SHL_04,Shell Gas & Convenience,GAS_STATION,CHIP,DEBIT_STANDARD,MASTERCARD,25.6622,-80.1707,US,DEV_2EE57C0F,192.168.116.221,0,LEGITIMATE,2026-07-30T20:09:44.556502+00:00
TX_3D24A9A63568,CARD_100406,USR_50406,1922.9,USD,M_APPL_03,Apple Flagship Store,ELECTRONICS,E_COMMERCE,DEBIT_STANDARD,VISA,46.8377,-122.03,US,DEV_1625DA38,10.0.152.22,1,ACCOUNT_TAKEOVER,2026-07-30T20:12:04.556502+00:00
TX_9473B33CCE98,CARD_100290,USR_50290,1172.35,USD,M_BLG_06,Bellagio Hotel & Casino,GAMBLING,CNP,DEBIT_STANDARD,AMEX,41.9419,-87.6208,US,DEV_23726430,192.168.134.143,0,LEGITIMATE,2026-07-30T20:14:24.556502+00:00
TX_A31E9BEC44C2,CARD_100160,USR_50160,3.48,USD,M_MCD_09,McDonald's Fast Food,RESTAURANT,CNP,CREDIT_STANDARD,DISCOVER,40.9421,-74.1218,US,DEV_7356D516,192.168.62.155,0,LEGITIMATE,2026-07-30T20:16:44.556502+00:00
TX_B049DE39E28D,CARD_100354,USR_50354,46.29,USD,M_WMT_02,Walmart Supercenter,GROCERY,CONTACTLESS,DEBIT_PREPAID,DISCOVER,41.7556,-87.5375,US,DEV_04372A59,192.168.78.213,0,LEGITIMATE,2026-07-30T20:19:04.556502+00:00
TX_D9E8D91865AD,CARD_100038,USR_50038,5957.04,USD,M_RLX_08,Rolex Boutique Geneva,LUXURY_JEWELRY,CONTACTLESS,CREDIT_PLATINUM,AMEX,47.6226,-122.2617,US,DEV_E5ABD8AA,192.168.125.228,0,LEGITIMATE,2026-07-30T20:21:24.556502+00:00
TX_851C8EA42CF7,CARD_100427,USR_50427,988.21,USD,M_APPL_03,Apple Flagship Store,ELECTRONICS,CHIP,DEBIT_PREPAID,VISA,29.7451,-95.2772,US,DEV_D7247901,192.168.181.169,0,LEGITIMATE,2026-07-30T20:23:44.556502+00:00
TX_951F13A7B3CA,CARD_100132,USR_50132,19.67,USD,M_STM_10,Steam Digital Gaming,DIGITAL_GOODS,CONTACTLESS,CREDIT_STANDARD,DISCOVER,33.2118,-112.055,US,DEV_C02A3150,192.168.19.117,0,LEGITIMATE,2026-07-30T20:26:04.556502+00:00
TX_AB2CA6CD092D,CARD_100278,USR_50278,20.45,USD,M_MCD_09,McDonald's Fast Food,RESTAURANT,E_COMMERCE,DEBIT_PREPAID,VISA,47.5429,-122.2648,US,DEV_3B200F33,192.168.177.3,0,LEGITIMATE,2026-07-30T20:28:24.556502+00:00
TX_5599CB7AA19C,CARD_100096,USR_50096,70.72,USD,M_WMT_02,Walmart Supercenter,GROCERY,E_COMMERCE,CREDIT_PLATINUM,MASTERCARD,40.7409,-74.0356,US,DEV_4190D508,192.168.129.10,0,LEGITIMATE,2026-07-30T20:30:44.556502+00:00
TX_435320EABFCC,CARD_100102,USR_50102,524.8,USD,M_DLT_05,Delta Air Lines,TRAVEL_AIRLINE,CNP,CREDIT_INFINITE,DISCOVER,47.5783,-122.2583,US,DEV_6F002707,192.168.157.222,0,LEGITIMATE,2026-07-30T20:33:04.556502+00:00
TX_48136ACF7316,CARD_100366,USR_50366,24.85,USD,M_WMT_02,Walmart Supercenter,GROCERY,CONTACTLESS,DEBIT_PREPAID,DISCOVER,47.6616,-122.4632,US,DEV_520C8D61,192.168.43.110,0,LEGITIMATE,2026-07-30T20:35:24.556502+00:00
TX_2488DCFB60C6,CARD_100155,USR_50155,77.26,USD,M_AMZN_01,Amazon Online Marketplace,E_COMMERCE,CNP,CREDIT_STANDARD,MASTERCARD,29.8256,-95.3427,US,DEV_8A54AFCB,192.168.73.109,0,LEGITIMATE,2026-07-30T20:37:44.556502+00:00
TX_A9482927A093,CARD_100483,USR_50483,115.66,USD,M_AMZN_01,Amazon Online Marketplace,E_COMMERCE,CONTACTLESS,DEBIT_PREPAID,VISA,29.8352,-95.3067,US,DEV_97FC918E,192.168.3.252,0,LEGITIMATE,2026-07-30T20:40:04.556502+00:00
TX_6B9C479C8DB7,CARD_100173,USR_50173,1259.22,USD,M_APPL_03,Apple Flagship Store,ELECTRONICS,CHIP,CREDIT_INFINITE,MASTERCARD,37.6889,-122.5305,US,DEV_6B5971AA,192.168.231.203,0,LEGITIMATE,2026-07-30T20:42:24.556502+00:00
TX_3338BAE1E38C,CARD_100022,USR_50022,367.44,USD,M_DLT_05,Delta Air Lines,TRAVEL_AIRLINE,CHIP,CREDIT_STANDARD,DISCOVER,47.6712,-122.3447,US,DEV_328654B0,192.168.208.48,0,LEGITIMATE,2026-07-30T20:44:44.556502+00:00
TX_3C95D500D855,CARD_100098,USR_50098,1.5,USD,M_RLX_08,Rolex Boutique Geneva,LUXURY_JEWELRY,E_COMMERCE,DEBIT_STANDARD,DISCOVER,42.0224,-87.6024,US,DEV_49027957,192.168.131.152,0,LEGITIMATE,2026-07-30T20:47:04.556502+00:00
TX_826CB543B86B,CARD_100278,USR_50278,37.47,USD,M_STM_10,Steam Digital Gaming,DIGITAL_GOODS,CONTACTLESS,DEBIT_PREPAID,VISA,47.4485,-122.4789,US,DEV_3B200F33,192.168.177.3,0,LEGITIMATE,2026-07-30T20:49:24.556502+00:00
TX_3E63EDA98AAA,CARD_100267,USR_50267,44.82,USD,M_WMT_02,Walmart Supercenter,GROCERY,CHIP,CREDIT_PLATINUM,AMEX,29.5967,-95.5008,US,DEV_3B34B845,192.168.174.167,0,LEGITIMATE,2026-07-30T20:51:44.556502+00:00
TX_B1E9A1A039EE,CARD_100256,USR_50256,47.57,USD,M_AMZN_01,Amazon Online Marketplace,E_COMMERCE,CHIP,DEBIT_PREPAID,DISCOVER,40.7708,-74.0858,US,DEV_247BB83D,192.168.162.41,0,LEGITIMATE,2026-07-30T20:54:04.556502+00:00
TX_F8A2A9593766,CARD_100160,USR_50160,14.05,USD,M_STM_10,Steam Digital Gaming,DIGITAL_GOODS,CNP,CREDIT_STANDARD,DISCOVER,40.823,-74.0347,US,DEV_7356D516,192.168.62.155,0,LEGITIMATE,2026-07-30T20:56:24.556502+00:00
TX_C923BDB377E0,CARD_100039,USR_50039,60.11,USD,M_STM_10,Steam Digital Gaming,DIGITAL_GOODS,E_COMMERCE,CREDIT_INFINITE,VISA,25.7574,-80.0803,US,DEV_9EEBADCA,192.168.7.52,0,LEGITIMATE,2026-07-30T20:58:44.556502+00:00
TX_6EB627B92DC7,CARD_100131,USR_50131,1.5,USD,M_STM_10,Steam Digital Gaming,DIGITAL_GOODS,CHIP,CREDIT_INFINITE,VISA,29.7445,-95.4738,US,DEV_908B5A11,192.168.101.41,0,LEGITIMATE,2026-07-30T21:01:04.556502+00:00
TX_C24BE20F5BC0,CARD_100116,USR_50116,118.5,USD,M_WMT_02,Walmart Supercenter,GROCERY,E_COMMERCE,DEBIT_PREPAID,MASTERCARD,33.3717,-112.0472,US,DEV_B3100AB3,192.168.173.45,0,LEGITIMATE,2026-07-30T21:03:24.556502+00:00
TX_417FA624F858,CARD_100119,USR_50119,671.75,USD,M_CRP_07,CryptoPay Gateway,CRYPTO_EXCHANGE,CNP,DEBIT_PREPAID,AMEX,25.9026,-80.2766,US,DEV_FC5175FD,192.168.190.196,0,LEGITIMATE,2026-07-30T21:05:44.556502+00:00
TX_71BBFBBEDEFC,CARD_100015,USR_50015,3551.31,USD,M_RLX_08,Rolex Boutique Geneva,LUXURY_JEWELRY,CNP,DEBIT_PREPAID,AMEX,25.8685,-80.1937,US,DEV_28A422A0,192.168.44.48,0,LEGITIMATE,2026-07-30T21:08:04.556502+00:00
TX_D0FE51F96907,CARD_100247,USR_50247,50.15,USD,M_SHL_04,Shell Gas & Convenience,GAS_STATION,E_COMMERCE,DEBIT_STANDARD,MASTERCARD,25.7793,-80.1307,US,DEV_247A0DF5,192.168.101.55,0,LEGITIMATE,2026-07-30T21:10:24.556502+00:00
TX_1250DD5708C7,CARD_100269,USR_50269,1233.37,USD,M_CRP_07,CryptoPay Gateway,CRYPTO_EXCHANGE,CONTACTLESS,DEBIT_STANDARD,DISCOVER,37.7607,-122.3922,US,DEV_CC030C10,192.168.232.83,0,LEGITIMATE,2026-07-30T21:12:44.556502+00:00
TX_E74C9A9354B5,CARD_100295,USR_50295,1598.62,USD,M_CRP_07,CryptoPay Gateway,CRYPTO_EXCHANGE,CONTACTLESS,CREDIT_STANDARD,DISCOVER,25.7609,-80.1676,US,DEV_510D447D,192.168.151.55,0,LEGITIMATE,2026-07-30T21:15:04.556502+00:00
TX_AAA8FD85A2BE,CARD_100153,USR_50153,21.89,USD,M_SHL_04,Shell Gas & Convenience,GAS_STATION,CONTACTLESS,DEBIT_PREPAID,AMEX,33.8486,-118.3031,US,DEV_57156E47,192.168.212.131,0,LEGITIMATE,2026-07-30T21:17:24.556502+00:00
TX_C73E9F3261B0,CARD_100313,USR_50313,22.8,USD,M_MCD_09,McDonald's Fast Food,RESTAURANT,CHIP,CREDIT_STANDARD,DISCOVER,33.9122,-118.2101,US,DEV_794C2B32,192.168.15.1,0,LEGITIMATE,2026-07-30T21:19:44.556502+00:00
TX_ADE92725E58F,CARD_100492,USR_50492,65.37,USD,M_STM_10,Steam Digital Gaming,DIGITAL_GOODS,CNP,CREDIT_INFINITE,MASTERCARD,33.3141,-112.1503,US,DEV_68FDEE2C,192.168.9.57,0,LEGITIMATE,2026-07-30T21:22:04.556502+00:00
TX_19C04C6947E7,CARD_100253,USR_50253,71.69,USD,M_SHL_04,Shell Gas & Convenience,GAS_STATION,CHIP,CREDIT_PLATINUM,AMEX,37.8603,-122.4639,US,DEV_FB72DC57,192.168.83.8,0,LEGITIMATE,2026-07-30T21:24:24.556502+00:00
TX_BA675D282C0D,CARD_100450,USR_50450,57.66,USD,M_STM_10,Steam Digital Gaming,DIGITAL_GOODS,CHIP,DEBIT_PREPAID,AMEX,41.8275,-87.6507,US,DEV_F2E710BB,192.168.42.183,0,LEGITIMATE,2026-07-30T21:26:44.556502+00:00
